TimeStamps,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RIndex3DIP_x,RIndex3DIP_y,RIndex3DIP_z,RIndex4FingerTip_x,RIndex4FingerTip_y,RIndex4FingerTip_z,RMiddle1Knuckles_x,RMiddle1Knuckles_y,RMiddle1Knuckles_z,RMiddle2PIP_x,RMiddle2PIP_y,RMiddle2PIP_z,RMiddle3DIP_x,RMiddle3DIP_y,RMiddle3DIP_z,RMiddle4FingerTip_x,RMiddle4FingerTip_y,RMiddle4FingerTip_z,RRing1Knuckles_x,RRing1Knuckles_y,RRing1Knuckles_z,RRing2PIP_x,RRing2PIP_y,RRing2PIP_z,RRing3DIP_x,RRing3DIP_y,RRing3DIP_z,RRing4FingerTip_x,RRing4FingerTip_y,RRing4FingerTip_z,RWrist_x,RWrist_y,RWrist_z,RPinky1Knuckles_x,RPinky1Knuckles_y,RPinky1Knuckles_z,RPinky2PIP_x,RPinky2PIP_y,RPinky2PIP_z,RPinky3DIP_x,RPinky3DIP_y,RPinky3DIP_z,RPinky4FingerTip_x,RPinky4FingerTip_y,RPinky4FingerTip_z,RPalmBase_x,RPalmBase_y,RPalmBase_z,RThumb1CMC_x,RThumb1CMC_y,RThumb1CMC_z,RThumb2Knuckles_x,RThumb2Knuckles_y,RThumb2Knuckles_z,RThumb3IP_x,RThumb3IP_y,RThumb3IP_z,RThumb4FingerTip_x,RThumb4FingerTip_y,RThumb4FingerTip_z,RIndex1Knuckles_x,RIndex1Knuckles_y,RIndex1Knuckles_z,RIndex2PIP_x,RIndex2PIP_y,RIndex2PIP_z
1598345384.84,-0.1926845,-0.0230724,0.4578104,-0.3079457,0.0740016,0.2722881,-0.368536,0.0443658,0.1370651,-0.3588788,0.0318578,0.1247512,-0.286777,-0.0845915,0.0717631,-0.2713691,-0.1127872,0.0423041,-0.2723756,-0.1215574,0.0176875,-0.2747268,-0.1227854,-0.0045984,-0.3780045,0.0100441,0.0993455,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2817293,-0.1264553,-0.0093159,-0.3898331,-0.0115355,0.0918956,-0.3801068,-0.046972,0.0500299,0.0,0.0,0.0,-0.322419,-0.1086689,-0.0162206,-0.3899339,-0.0246433,0.0834021,-0.3919039,-0.0480577,0.0481841,-0.3705084,-0.0769729,0.0140378,-0.3476929,-0.097388,-0.0100698,-0.3978833,-0.0268685,0.0709678,-0.3967358,-0.0480499,0.0461103,-0.3813881,-0.0719869,0.0228726,-0.3691049,-0.0907053,0.0017856
1598345384.87,-0.1912642,-0.0264631,0.4527468,0.0,0.0,0.0,-0.368536,0.0443658,0.1370651,-0.3639161,0.0360723,0.1289883,0.0,0.0,0.0,-0.2708025,-0.1094941,0.045387,-0.2745228,-0.1218945,0.0177578,-0.2730561,-0.1257952,-0.0075568,-0.3753573,0.0096515,0.1016126,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2817293,-0.1264553,-0.0093159,0.0,0.0,0.0,-0.3821334,-0.0433481,0.0510488,-0.3527719,-0.0781594,0.0125895,-0.322419,-0.1086689,-0.0162206,-0.3949474,-0.0156417,0.0861419,-0.3893239,-0.0525834,0.0469177,-0.3705084,-0.0769729,0.0140378,-0.3522796,-0.0891292,-0.0080942,-0.3958455,-0.0304761,0.0699061,-0.393949,-0.0533095,0.0470691,-0.3746169,-0.0838067,0.0197616,-0.3711925,-0.0870521,0.0026935
1598345384.9,-0.1912642,-0.0264631,0.4527468,-0.3079457,0.0740016,0.2722881,-0.368536,0.0443658,0.1370651,-0.3638906,0.0417651,0.1279622,0.0,0.0,0.0,-0.2728092,-0.1105301,0.0475522,-0.2743484,-0.122576,0.0198162,-0.2728835,-0.1264696,-0.0055195,-0.3803988,0.0145535,0.1007382,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2796042,-0.1261217,-0.0093855,-0.3923602,-0.0021557,0.0945894,-0.3821334,-0.0433481,0.0510488,-0.3502572,-0.0827287,0.0114224,-0.3202637,-0.1130348,-0.0150242,-0.3974541,-0.0111409,0.0875118,-0.3965478,-0.0399116,0.0504635,-0.3703178,-0.0729717,0.0148994,-0.3497315,-0.0937175,-0.0091918,-0.4004305,-0.0223589,0.0722948,-0.3967358,-0.0480499,0.0461103,-0.3746169,-0.0838067,0.0197616,-0.3692848,-0.0900022,-0.000338
1598345384.94,-0.1958642,-0.0210394,0.4505408,-0.3081603,0.0748405,0.2697542,-0.3637125,0.0352766,0.1313918,-0.3586761,0.0310655,0.1271442,0.0,0.0,0.0,-0.2729865,-0.1098369,0.0454585,-0.2726928,-0.1255566,0.0167665,-0.2747268,-0.1227854,-0.0045984,-0.3705393,-0.003618,0.0925698,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2817293,-0.1264553,-0.0093159,-0.3977616,0.0028622,0.0963328,-0.3755469,-0.0551259,0.0477373,-0.3566124,-0.0715639,0.0166174,-0.322419,-0.1086689,-0.0162206,-0.397543,-0.0152567,0.083919,-0.3893239,-0.0525834,0.0469177,-0.370326,-0.0776859,0.0161913,-0.3456543,-0.1010587,-0.0109479,-0.3978833,-0.0268685,0.0709678,-0.3894584,-0.0607219,0.0425874,0.0,0.0,0.0,-0.3691049,-0.0907053,0.0017856
1598345384.97,-0.1944286,-0.0188483,0.4634176,-0.3057901,0.0695578,0.2674956,0.0,0.0,0.0,-0.3563987,0.0265651,0.1256759,0.0,0.0,0.0,-0.2729865,-0.1098369,0.0454585,-0.2743484,-0.122576,0.0198162,-0.2730561,-0.1257952,-0.0075568,-0.3679238,-0.004006,0.0948096,0.0,0.0,0.0,-0.2951862,-0.1295176,0.0063211,-0.2817293,-0.1264553,-0.0093159,-0.389932,-0.0017745,0.0945099,-0.3844769,-0.0395602,0.054564,-0.3593101,-0.0662793,0.015624,-0.3204386,-0.112351,-0.0170897,-0.3973453,-0.0070281,0.0911216,-0.3939678,-0.0444372,0.0491971,-0.3725716,-0.0733255,0.0149732,-0.3476929,-0.097388,-0.0100698,-0.3952789,-0.023123,0.0767065,-0.3962969,-0.0448029,0.0492733,-0.3836558,-0.0676295,0.0216534,-0.373415,-0.0874011,0.0027662
1598345385.0,-0.1912642,-0.0264631,0.4527468,-0.3081603,0.0748405,0.2697542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2745228,-0.1218945,0.0177578,-0.2765702,-0.1191011,-0.0036773,-0.3705393,-0.003618,0.0925698,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2796042,-0.1261217,-0.0093855,-0.3898917,-0.0066564,0.0932031,-0.3823226,-0.0426089,0.048816,0.0,0.0,0.0,-0.3202637,-0.1130348,-0.0150242,-0.3974541,-0.0111409,0.0875118,-0.3965478,-0.0399116,0.0504635,-0.3725716,-0.0733255,0.0149732,0.0,0.0,0.0,-0.3978547,-0.022741,0.0745007,-0.3941367,-0.0525756,0.0448522,-0.3813881,-0.0719869,0.0228726,-0.3670173,-0.0943585,0.0008777
1598345385.04,-0.1924769,-0.0238839,0.4602615,-0.3081603,0.0748405,0.2697542,-0.3687413,0.0451679,0.1346422,-0.3634819,0.0401678,0.1327869,-0.2872267,-0.0885654,0.0707122,-0.2708025,-0.1094941,0.045387,-0.2726928,-0.1255566,0.0167665,-0.2725943,-0.1224506,-0.0046682,-0.3679486,-0.0088951,0.0934961,-0.366435,-0.0203914,0.0530239,-0.2911472,-0.132845,0.0052929,-0.2817293,-0.1264553,-0.0093159,-0.3953224,0.0032452,0.096253,-0.3801068,-0.046972,0.0500299,-0.3543586,-0.07121,0.0165437,-0.322419,-0.1086689,-0.0162206,-0.3900491,-0.019767,0.0846937,-0.3919039,-0.0480577,0.0481841,-0.3680796,-0.0773332,0.0161178,-0.3497315,-0.0937175,-0.0091918,-0.3927516,-0.0276297,0.0753625,-0.3918242,-0.0522125,0.0447765,0.0,0.0,0.0,-0.3692251,-0.0947052,0.0009499
1598345385.08,-0.1926845,-0.0230724,0.4578104,0.0,0.0,0.0,-0.3659983,0.0397727,0.1328693,-0.3636862,0.0409665,0.1303746,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2705529,-0.1252206,0.0166965,-0.2765702,-0.1191011,-0.0036773,-0.3703428,-0.0043858,0.0948888,0.0,0.0,0.0,-0.2911472,-0.132845,0.0052929,-0.2817293,-0.1264553,-0.0093159,-0.3977616,0.0028622,0.0963328,-0.3823226,-0.0426089,0.048816,-0.3566124,-0.0715639,0.0166174,-0.322419,-0.1086689,-0.0162206,-0.3974178,-0.0201344,0.0826359,-0.3919039,-0.0480577,0.0481841,-0.370326,-0.0776859,0.0161913,-0.3476929,-0.097388,-0.0100698,-0.3982113,-0.0308475,0.0699835,-0.3941367,-0.0525756,0.0448522,-0.3787838,-0.076533,0.0216761,-0.3691049,-0.0907053,0.0017856
1598345385.11,-0.1942256,-0.025246,0.4479456,0.0,0.0,0.0,-0.368536,0.0443658,0.1370651,-0.3662026,0.0405714,0.1304569,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2745228,-0.1218945,0.0177578,-0.2747268,-0.1227854,-0.0045984,-0.3701464,-0.0051535,0.0972078,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2817293,-0.1264553,-0.0093159,-0.3953224,0.0032452,0.096253,-0.3872,-0.034288,0.0535962,-0.3546012,-0.075217,0.0156767,-0.3204386,-0.112351,-0.0170897,-0.3926348,-0.0193835,0.0824794,-0.3919039,-0.0480577,0.0481841,-0.370326,-0.0776859,0.0161913,-0.3476929,-0.097388,-0.0100698,-0.3955101,-0.0264959,0.0708901,-0.3941367,-0.0525756,0.0448522,-0.3813881,-0.0719869,0.0228726,-0.3691049,-0.0907053,0.0017856
1598345385.14,-0.1954489,-0.0226624,0.455443,0.0,0.0,0.0,-0.3735631,0.0542507,0.1403349,0.0,0.0,0.0,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2726928,-0.1255566,0.0167665,-0.2728835,-0.1264696,-0.0055195,-0.3703089,0.0005048,0.0962021,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2815568,-0.1271298,-0.0072786,-0.3947884,-0.002537,0.0946689,0.0,0.0,0.0,-0.3546012,-0.075217,0.0156767,-0.3222434,-0.109355,-0.0141481,-0.4023799,-0.00702,0.0889609,-0.38726,-0.0562039,0.0459046,-0.3684452,-0.0806202,0.0131024,-0.3522796,-0.0891292,-0.0080942,-0.3958455,-0.0304761,0.0699061,-0.3967358,-0.0480499,0.0461103,-0.3767004,-0.0801699,0.0207188,-0.371373,-0.0863467,0.0005629
