TimeStamps,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RIndex3DIP_x,RIndex3DIP_y,RIndex3DIP_z,RIndex4FingerTip_x,RIndex4FingerTip_y,RIndex4FingerTip_z,RMiddle1Knuckles_x,RMiddle1Knuckles_y,RMiddle1Knuckles_z,RMiddle2PIP_x,RMiddle2PIP_y,RMiddle2PIP_z,RMiddle3DIP_x,RMiddle3DIP_y,RMiddle3DIP_z,RMiddle4FingerTip_x,RMiddle4FingerTip_y,RMiddle4FingerTip_z,RRing1Knuckles_x,RRing1Knuckles_y,RRing1Knuckles_z,RRing2PIP_x,RRing2PIP_y,RRing2PIP_z,RRing3DIP_x,RRing3DIP_y,RRing3DIP_z,RRing4FingerTip_x,RRing4FingerTip_y,RRing4FingerTip_z,RWrist_x,RWrist_y,RWrist_z,RPinky1Knuckles_x,RPinky1Knuckles_y,RPinky1Knuckles_z,RPinky2PIP_x,RPinky2PIP_y,RPinky2PIP_z,RPinky3DIP_x,RPinky3DIP_y,RPinky3DIP_z,RPinky4FingerTip_x,RPinky4FingerTip_y,RPinky4FingerTip_z,RPalmBase_x,RPalmBase_y,RPalmBase_z,RThumb1CMC_x,RThumb1CMC_y,RThumb1CMC_z,RThumb2Knuckles_x,RThumb2Knuckles_y,RThumb2Knuckles_z,RThumb3IP_x,RThumb3IP_y,RThumb3IP_z,RThumb4FingerTip_x,RThumb4FingerTip_y,RThumb4FingerTip_z,RIndex1Knuckles_x,RIndex1Knuckles_y,RIndex1Knuckles_z,RIndex2PIP_x,RIndex2PIP_y,RIndex2PIP_z
1598347035.07,-0.1995277,-0.0252374,0.4456701,0.0,0.0,0.0,-0.3837536,0.0526508,0.1406684,-0.381206,0.0530508,0.140585,0.0,0.0,0.0,-0.279722,-0.1155357,0.0467622,-0.280487,-0.1195927,0.0209556,0.0,0.0,0.0,-0.3875995,0.0077294,0.1020132,0.0,0.0,0.0,-0.2928805,-0.1298596,0.0082957,-0.2815568,-0.1271298,-0.0072786,-0.4073206,0.0005561,0.0989905,-0.3914916,-0.0406616,0.0547936,-0.3498951,-0.0841441,0.0156977,-0.3093632,-0.121424,-0.0108324,-0.4094406,-0.0089271,0.0915174,-0.4033726,-0.041755,0.0529346,-0.3772297,-0.0698399,0.0183858,0.0,0.0,0.0,-0.40481,-0.0287395,0.0734757,-0.408239,-0.0417471,0.0508461,-0.3834715,-0.06835,0.0238298,-0.3772297,-0.0698399,0.0183858
1598347035.11,-0.1995277,-0.0252374,0.4456701,0.0,0.0,0.0,-0.3809675,0.0472659,0.1388834,-0.3811735,0.0480709,0.1364517,0.0,0.0,0.0,-0.2837289,-0.1122445,0.0479095,-0.284493,-0.1162747,0.0220252,0.0,0.0,0.0,-0.3898301,0.01145,0.1057719,0.0,0.0,0.0,-0.295013,-0.1301945,0.0083655,-0.2815568,-0.1271298,-0.0072786,-0.4097599,0.0001732,0.0990703,-0.3891533,-0.0402944,0.054717,0.0,0.0,0.0,-0.3116768,-0.1210808,-0.0128138,-0.406997,-0.0257493,0.0793802,-0.4040132,-0.0353779,0.0496332,-0.3725716,-0.0733255,0.0149732,-0.343293,-0.1014089,-0.0089257,-0.4125075,-0.0275977,0.0668837,-0.4086187,-0.0402629,0.046363,-0.3815718,-0.0712687,0.0207033,-0.3708732,-0.075547,0.0097307
1598347035.14,-0.1960718,-0.020228,0.4480897,0.0,0.0,0.0,-0.3787558,0.0329147,0.1318841,-0.3712342,0.0340956,0.131638,0.0,0.0,0.0,-0.279722,-0.1155357,0.0467622,-0.280487,-0.1195927,0.0209556,0.0,0.0,0.0,-0.385151,0.0081138,0.1019331,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2815568,-0.1271298,-0.0072786,-0.4045014,-0.004062,0.0949867,-0.3918949,-0.0350252,0.0537498,-0.3544188,-0.07593,0.0178302,-0.309537,-0.1207449,-0.0128838,-0.3994856,-0.0302538,0.0801455,-0.3965473,-0.0487868,0.048336,-0.3723886,-0.0740408,0.0171337,-0.3517433,-0.0865168,-0.0030415,-0.4029161,-0.0357178,0.0666283,-0.4037009,-0.0491434,0.0463382,-0.3813881,-0.0719869,0.0228726,-0.3706908,-0.07626,0.0118843
1598347035.17,-0.2011854,-0.0210308,0.4482571,0.0,0.0,0.0,-0.3786457,0.0427785,0.137396,-0.3760639,0.0381924,0.1331987,0.0,0.0,0.0,-0.2780753,-0.1184813,0.0436069,-0.2826416,-0.119931,0.0210261,0.0,0.0,0.0,-0.3853498,0.0088909,0.0995859,-0.3161383,-0.1147863,0.0291225,-0.2930537,-0.1291828,0.0062514,-0.2815568,-0.1271298,-0.0072786,-0.4021834,-0.0077877,0.0912799,-0.3867915,-0.0440794,0.0512012,-0.3544188,-0.07593,0.0178302,-0.3115031,-0.12176,-0.0107624,-0.4071781,-0.0208773,0.0806563,-0.3965478,-0.0399116,0.0504635,-0.3678811,-0.0733331,0.0169862,0.0,0.0,0.0,-0.4080587,-0.0308316,0.0657573,-0.3991602,-0.0565503,0.0418621,-0.3792996,-0.0661961,0.0193284,-0.358159,-0.0753094,0.0020037
1598347035.21,-0.1995277,-0.0252374,0.4456701,0.0,0.0,0.0,-0.3808924,0.0366036,0.1357757,-0.373945,0.0344977,0.1293165,0.0,0.0,0.0,-0.279722,-0.1155357,0.0467622,-0.280487,-0.1195927,0.0209556,0.0,0.0,0.0,-0.3774036,-0.0062929,0.0974453,0.0,0.0,0.0,-0.2947864,-0.1261997,0.0092612,-0.2815568,-0.1271298,-0.0072786,-0.4045014,-0.004062,0.0949867,-0.3891533,-0.0402944,0.054717,-0.3522264,-0.0802913,0.0190289,-0.3093632,-0.121424,-0.0108324,-0.4044213,-0.0261314,0.081586,-0.4012243,-0.0406458,0.0506165,-0.3770294,-0.0658396,0.0192541,-0.3453237,-0.0977394,-0.0080409,-0.4099417,-0.0279783,0.0690811,-0.4010743,-0.0536648,0.0450792,-0.3862609,-0.0630805,0.0228411,-0.3705008,-0.0722564,0.0127389
1598347035.24,-0.1944325,-0.0244374,0.4455033,0.0,0.0,0.0,-0.3809675,0.0472659,0.1388834,-0.3761183,0.0431753,0.1373133,0.0,0.0,0.0,-0.2798988,-0.1148449,0.0446756,-0.280487,-0.1195927,0.0209556,0.0,0.0,0.0,-0.3827299,0.0036117,0.1005307,0.0,0.0,0.0,-0.2947864,-0.1261997,0.0092612,-0.2815568,-0.1271298,-0.0072786,-0.4099579,0.0009473,0.0967319,-0.3917043,-0.0357702,0.0560001,-0.3544188,-0.07593,0.0178302,-0.3134663,-0.1180849,-0.0098656,-0.406997,-0.0257493,0.0793802,-0.398869,-0.0491513,0.048412,-0.3746423,-0.0743947,0.0172075,-0.3475054,-0.0898374,-0.0040056,-0.4078666,-0.0315825,0.0680252,-0.4037009,-0.0491434,0.0463382,-0.3860758,-0.0638039,0.0250264,-0.3684452,-0.0806202,0.0131024
1598347035.27,-0.1960718,-0.020228,0.4480897,0.0,0.0,0.0,-0.3786457,0.0427785,0.137396,-0.3737414,0.033702,0.13172,0.0,0.0,0.0,-0.2818986,-0.1158775,0.0468335,-0.280312,-0.1202765,0.0230211,0.0,0.0,0.0,-0.3798226,-0.0066727,0.0975245,0.0,0.0,0.0,-0.2928805,-0.1298596,0.0082957,-0.2836819,-0.1274635,-0.0072091,-0.404406,-0.0089353,0.0936781,-0.3917043,-0.0357702,0.0560001,0.0,0.0,0.0,-0.309537,-0.1207449,-0.0128838,-0.4046148,-0.0253753,0.0793022,-0.4014752,-0.0357544,0.0518067,-0.3727039,-0.0691293,0.0182377,0.0,0.0,0.0,-0.4125075,-0.0275977,0.0668837,-0.4012621,-0.0529309,0.0428623,-0.3794927,-0.0701952,0.0184598,-0.3580291,-0.0889663,0.0014232
1598347035.31,-0.1995277,-0.0252374,0.4456701,0.0,0.0,0.0,-0.3787558,0.0329147,0.1318841,-0.373945,0.0344977,0.1293165,0.0,0.0,0.0,-0.279722,-0.1155357,0.0467622,-0.280487,-0.1195927,0.0209556,0.0,0.0,0.0,-0.3853498,0.0088909,0.0995859,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2815568,-0.1271298,-0.0072786,-0.4020732,-0.0036807,0.0949073,-0.3918949,-0.0350252,0.0537498,-0.3521724,-0.0755773,0.0177567,-0.309537,-0.1207449,-0.0128838,-0.4069839,-0.0216363,0.0829489,-0.3986259,-0.0451686,0.0493496,-0.3727039,-0.0691293,0.0182377,-0.3431324,-0.0973954,-0.0081126,-0.4099417,-0.0279783,0.0690811,-0.4038894,-0.0484066,0.0441125,-0.3839814,-0.0627226,0.0227665,-0.3602163,-0.0763716,0.0042234
1598347035.34,-0.2020754,-0.0256374,0.4457535,0.0,0.0,0.0,-0.3862467,0.0472744,0.1366177,-0.3787847,0.038596,0.1308687,0.0,0.0,0.0,-0.2815449,-0.1119016,0.047838,-0.280487,-0.1195927,0.0209556,0.0,0.0,0.0,-0.3853498,0.0088909,0.0995859,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2815568,-0.1271298,-0.0072786,-0.4124815,0.0054394,0.0981201,-0.3891533,-0.0402944,0.054717,-0.3521724,-0.0755773,0.0177567,-0.309537,-0.1207449,-0.0128838,-0.4121553,-0.0208693,0.0785202,-0.3964493,-0.0529387,0.0449278,-0.3705084,-0.0769729,0.0140378,-0.3497133,-0.090184,-0.0039334,-0.4129824,-0.0308236,0.0636441,-0.4084288,-0.041005,0.0486045,-0.3862609,-0.0630805,0.0228411,-0.3684444,-0.0759073,0.0118107
1598347035.38,-0.2037422,-0.0214322,0.4483407,0.0,0.0,0.0,-0.3787558,0.0329147,0.1318841,-0.3784309,0.0476641,0.1388004,0.0,0.0,0.0,-0.279722,-0.1155357,0.0467622,-0.280487,-0.1195927,0.0209556,-0.2803864,-0.1164355,-0.0006275,-0.3800218,-0.0010202,0.0965199,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2855626,-0.1237827,-0.0062938,-0.4021834,-0.0077877,0.0912799,-0.3891533,-0.0402944,0.054717,-0.3609531,-0.0640651,0.0209105,-0.3116768,-0.1210808,-0.0128138,-0.406997,-0.0257493,0.0793802,-0.4012243,-0.0406458,0.0506165,-0.3751505,-0.0687664,0.0161424,-0.3537733,-0.0828498,-0.0021496,-0.4028695,-0.039848,0.0631353,-0.4038894,-0.0484066,0.0441125,-0.3836558,-0.0676295,0.0216534,-0.3727546,-0.0726103,0.0128126
