TimeStamps,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RIndex3DIP_x,RIndex3DIP_y,RIndex3DIP_z,RIndex4FingerTip_x,RIndex4FingerTip_y,RIndex4FingerTip_z,RMiddle1Knuckles_x,RMiddle1Knuckles_y,RMiddle1Knuckles_z,RMiddle2PIP_x,RMiddle2PIP_y,RMiddle2PIP_z,RMiddle3DIP_x,RMiddle3DIP_y,RMiddle3DIP_z,RMiddle4FingerTip_x,RMiddle4FingerTip_y,RMiddle4FingerTip_z,RRing1Knuckles_x,RRing1Knuckles_y,RRing1Knuckles_z,RRing2PIP_x,RRing2PIP_y,RRing2PIP_z,RRing3DIP_x,RRing3DIP_y,RRing3DIP_z,RRing4FingerTip_x,RRing4FingerTip_y,RRing4FingerTip_z,RWrist_x,RWrist_y,RWrist_z,RPinky1Knuckles_x,RPinky1Knuckles_y,RPinky1Knuckles_z,RPinky2PIP_x,RPinky2PIP_y,RPinky2PIP_z,RPinky3DIP_x,RPinky3DIP_y,RPinky3DIP_z,RPinky4FingerTip_x,RPinky4FingerTip_y,RPinky4FingerTip_z,RPalmBase_x,RPalmBase_y,RPalmBase_z,RThumb1CMC_x,RThumb1CMC_y,RThumb1CMC_z,RThumb2Knuckles_x,RThumb2Knuckles_y,RThumb2Knuckles_z,RThumb3IP_x,RThumb3IP_y,RThumb3IP_z,RThumb4FingerTip_x,RThumb4FingerTip_y,RThumb4FingerTip_z,RIndex1Knuckles_x,RIndex1Knuckles_y,RIndex1Knuckles_z,RIndex2PIP_x,RIndex2PIP_y,RIndex2PIP_z
1598347060.79,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3939441,0.0510508,0.1410019,-0.3909814,0.0555238,0.1447743,0.0,0.0,0.0,-0.2837289,-0.1122445,0.0479095,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,0.0,0.0,0.0,-0.3181382,-0.1158188,0.0312803,-0.2955701,-0.1328379,0.0033947,-0.2868967,-0.1284486,-0.018137,-0.4100331,0.0058238,0.0980399,-0.3848866,-0.0511233,0.0445494,-0.35725,-0.0788625,0.012736,-0.3269023,-0.1133658,-0.0168781,-0.4095464,-0.0171413,0.0843118,-0.4011441,-0.0447951,0.047193,-0.379494,-0.0783837,0.0143318,-0.3569287,-0.1013869,-0.0147778,-0.4050814,-0.0368357,0.0689646,-0.4084288,-0.041005,0.0486045,-0.3906235,-0.0726898,0.0209995,-0.3782357,-0.095391,-0.0008776
1598347060.82,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3887554,0.0411912,0.1377268,-0.3812631,0.0325211,0.1319662,0.0,0.0,0.0,-0.2860902,-0.1118943,0.0458873,-0.2831116,-0.123243,0.0180389,0.0,0.0,0.0,-0.3877983,0.0085065,0.099666,-0.3183149,-0.115128,0.0291937,-0.2955701,-0.1328379,0.0033947,-0.2861522,-0.1264482,-0.0112141,-0.4097599,0.0001732,0.0990703,-0.3872605,-0.0473287,0.0480321,-0.3592764,-0.0752095,0.0136702,-0.3207576,-0.1203873,-0.0186878,-0.4071781,-0.0208773,0.0806563,-0.4011441,-0.0447951,0.047193,-0.3815866,-0.0747409,0.0152682,-0.3548522,-0.1050563,-0.015643,-0.4076293,-0.0364577,0.0667826,-0.4035746,-0.053294,0.042938,-0.3858684,-0.0808677,0.0188594,-0.3782357,-0.095391,-0.0008776
1598347060.85,-0.2021835,-0.0042519,0.4549178,-0.3346602,0.0585048,0.2687789,-0.3887554,0.0411912,0.1377268,-0.3810595,0.0317253,0.1343697,0.0,0.0,0.0,-0.2859128,-0.1125874,0.047981,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,-0.3853673,0.0040029,0.0982721,-0.3144086,-0.122399,0.0271607,-0.2955701,-0.1328379,0.0033947,-0.2844349,-0.1294604,-0.0141458,-0.4124815,0.0054394,0.0981201,-0.3914496,-0.0448108,0.0513537,0.0,0.0,0.0,-0.3227526,-0.1167075,-0.0178182,-0.4069839,-0.0216363,0.0829489,-0.4059007,-0.04138,0.0507696,-0.3774014,-0.0820264,0.0133955,-0.3590052,-0.0977173,-0.0139127,-0.4076745,-0.0323333,0.0702932,-0.4105772,-0.0421143,0.0509226,-0.3879818,-0.0772331,0.0198105,-0.380263,-0.0877425,0.0008538
1598347060.89,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3783779,0.0214722,0.1311767,-0.3788483,0.0287225,0.1254047,0.0,0.0,0.0,-0.2859128,-0.1125874,0.047981,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,-0.3853673,0.0040029,0.0982721,-0.3184917,-0.1144372,0.0271071,-0.2934449,-0.1325042,0.0033251,-0.2846069,-0.1287883,-0.0161761,-0.4075187,0.0013303,0.0966521,-0.3848866,-0.0511233,0.0445494,-0.3592764,-0.0752095,0.0136702,-0.3227526,-0.1167075,-0.0178182,-0.4069839,-0.0216363,0.0829489,-0.4037524,-0.0402708,0.0484515,0.0,0.0,0.0,-0.3548522,-0.1050563,-0.015643,-0.4121221,-0.0291041,0.0714337,-0.4134029,-0.0368521,0.0499404,0.0,0.0,0.0,-0.3781455,-0.0913934,-4.8e-05
1598347060.92,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3859252,0.0358134,0.1359404,-0.3837006,0.0419849,0.1375614,0.0,0.0,0.0,-0.2837289,-0.1122445,0.0479095,-0.2852588,-0.1235801,0.0181091,0.0,0.0,0.0,-0.3902293,0.01301,0.1010599,0.0,0.0,0.0,-0.2955701,-0.1328379,0.0033947,-0.2863248,-0.1257737,-0.0132514,-0.4099579,0.0009473,0.0967319,-0.3846989,-0.0518572,0.0467663,-0.3613028,-0.0715563,0.0146044,-0.3248998,-0.1170446,-0.017748,-0.412109,-0.0126462,0.0856747,-0.4060906,-0.0406379,0.048528,-0.3842023,-0.0701875,0.0164386,-0.3570288,-0.105398,-0.0155718,-0.4097489,-0.0287315,0.0713561,-0.4134029,-0.0368521,0.0499404,-0.3927369,-0.0690553,0.0219506,-0.3846105,-0.0844416,0.0018287
1598347060.96,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284252,-0.1155284,0.0448181,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,-0.3827299,0.0036117,0.1005307,0.0,0.0,0.0,-0.2934449,-0.1325042,0.0033251,-0.28845,-0.1261073,-0.0131819,-0.4100331,0.0058238,0.0980399,-0.387449,-0.0465918,0.0458064,-0.361573,-0.0666346,0.0156981,-0.3227526,-0.1167075,-0.0178182,-0.4069839,-0.0216363,0.0829489,-0.3943627,-0.056558,0.0439211,-0.3840246,-0.0661884,0.0173006,-0.3548522,-0.1050563,-0.015643,-0.4073758,-0.0283589,0.0712784,-0.398973,-0.0572819,0.044072,-0.4001339,-0.0563342,0.0252796,-0.3850276,-0.0795279,0.002883
1598347061.0,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3939441,0.0510508,0.1410019,-0.3883713,0.045266,0.1415642,0.0,0.0,0.0,-0.2837289,-0.1122445,0.0479095,-0.2847961,-0.1202693,0.0210966,0.0,0.0,0.0,0.0,0.0,0.0,-0.3145841,-0.1217129,0.0250882,-0.2974919,-0.1291756,0.0043466,-0.2863248,-0.1257737,-0.0132514,-0.4043042,-0.0048326,0.0973146,-0.3914496,-0.0448108,0.0513537,-0.3613028,-0.0715563,0.0146044,-0.3207576,-0.1203873,-0.0186878,-0.4093515,-0.0179032,0.0866132,-0.398574,-0.0540357,0.0472204,-0.379494,-0.0783837,0.0143318,-0.3590052,-0.0977173,-0.0139127,-0.4071831,-0.029112,0.0735534,-0.401091,-0.0583754,0.0463573,0.0,0.0,0.0,-0.3803607,-0.0917412,2.45e-05
1598347061.04,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3911139,0.0456728,0.1392155,-0.381301,0.0382009,0.130951,0.0,0.0,0.0,-0.2840752,-0.1162192,0.0469047,-0.2852588,-0.1235801,0.0181091,0.0,0.0,0.0,-0.3853673,0.0040029,0.0982721,0.0,0.0,0.0,-0.2974919,-0.1291756,0.0043466,-0.2868967,-0.1284486,-0.018137,-0.4045014,-0.004062,0.0949867,-0.3895822,-0.0476932,0.0481081,-0.3613028,-0.0715563,0.0146044,-0.3227526,-0.1167075,-0.0178182,-0.4119133,-0.0134111,0.087985,-0.4011907,-0.0495158,0.048488,-0.3842023,-0.0701875,0.0164386,-0.3591127,-0.1017297,-0.0147064,-0.4095728,-0.0253672,0.0771743,-0.4079422,-0.0466313,0.0496544,-0.3906235,-0.0726898,0.0209995,-0.3823807,-0.0840915,0.0017557
1598347061.08,-0.2073633,-0.0050651,0.4550873,0.0,0.0,0.0,-0.3911139,0.0456728,0.1392155,-0.3789594,0.0337104,0.1294806,0.0,0.0,0.0,-0.2860902,-0.1118943,0.0458873,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,-0.3855653,0.0047771,0.0959337,-0.3183149,-0.115128,0.0291937,-0.2973187,-0.1298525,0.0063909,-0.2847789,-0.1281161,-0.0182063,-0.4045014,-0.004062,0.0949867,-0.3942423,-0.0353937,0.0538266,-0.3613028,-0.0715563,0.0146044,-0.3227526,-0.1167075,-0.0178182,-0.4069839,-0.0216363,0.0829489,-0.3964493,-0.0529387,0.0449278,-0.3774014,-0.0820264,0.0133955,-0.3569287,-0.1013869,-0.0147778,-0.4097663,-0.0246111,0.0748905,-0.4033868,-0.0540279,0.0451549,-0.3858684,-0.0808677,0.0188594,-0.3781455,-0.0913934,-4.8e-05
1598347061.13,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3911139,0.0456728,0.1392155,0.0,0.0,0.0,0.0,0.0,0.0,-0.2839062,-0.1115514,0.0458159,-0.2847961,-0.1202693,0.0210966,0.0,0.0,0.0,-0.3877983,0.0085065,0.099666,-0.3183149,-0.115128,0.0291937,-0.2955701,-0.1328379,0.0033947,-0.2863248,-0.1257737,-0.0132514,-0.401987,-0.0085555,0.0935989,-0.3893097,-0.0437059,0.0490447,-0.3638359,-0.0669899,0.0157721,-0.3227526,-0.1167075,-0.0178182,-0.4046148,-0.0253753,0.0793022,-0.4013792,-0.0487789,0.0462623,0.0,0.0,0.0,-0.3569287,-0.1013869,-0.0147778,-0.4078666,-0.0315825,0.0680252,-0.4033868,-0.0540279,0.0451549,0.0,0.0,0.0,-0.3803607,-0.0917412,2.45e-05
