TimeStamps,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RIndex3DIP_x,RIndex3DIP_y,RIndex3DIP_z,RIndex4FingerTip_x,RIndex4FingerTip_y,RIndex4FingerTip_z,RMiddle1Knuckles_x,RMiddle1Knuckles_y,RMiddle1Knuckles_z,RMiddle2PIP_x,RMiddle2PIP_y,RMiddle2PIP_z,RMiddle3DIP_x,RMiddle3DIP_y,RMiddle3DIP_z,RMiddle4FingerTip_x,RMiddle4FingerTip_y,RMiddle4FingerTip_z,RRing1Knuckles_x,RRing1Knuckles_y,RRing1Knuckles_z,RRing2PIP_x,RRing2PIP_y,RRing2PIP_z,RRing3DIP_x,RRing3DIP_y,RRing3DIP_z,RRing4FingerTip_x,RRing4FingerTip_y,RRing4FingerTip_z,RWrist_x,RWrist_y,RWrist_z,RPinky1Knuckles_x,RPinky1Knuckles_y,RPinky1Knuckles_z,RPinky2PIP_x,RPinky2PIP_y,RPinky2PIP_z,RPinky3DIP_x,RPinky3DIP_y,RPinky3DIP_z,RPinky4FingerTip_x,RPinky4FingerTip_y,RPinky4FingerTip_z,RPalmBase_x,RPalmBase_y,RPalmBase_z,RThumb1CMC_x,RThumb1CMC_y,RThumb1CMC_z,RThumb2Knuckles_x,RThumb2Knuckles_y,RThumb2Knuckles_z,RThumb3IP_x,RThumb3IP_y,RThumb3IP_z,RThumb4FingerTip_x,RThumb4FingerTip_y,RThumb4FingerTip_z,RIndex1Knuckles_x,RIndex1Knuckles_y,RIndex1Knuckles_z,RIndex2PIP_x,RIndex2PIP_y,RIndex2PIP_z
1598347082.38,-0.1948484,-0.0093155,0.4541282,0.0,0.0,0.0,-0.3761183,0.0431753,0.1373133,-0.3763235,0.0439775,0.1348903,-0.3117554,-0.0549099,0.0866171,-0.2775454,-0.115194,0.046691,-0.2786428,-0.1232502,0.0199568,-0.2768594,-0.1231202,-0.0045286,-0.3778057,0.0092671,0.1016927,0.0,0.0,0.0,-0.2911472,-0.132845,0.0052929,-0.2817293,-0.1264553,-0.0093159,-0.4024889,0.0062,0.1001468,-0.389542,-0.030506,0.057129,0.0,0.0,0.0,-0.3072233,-0.1210881,-0.0109024,-0.3996152,-0.0212689,0.0850068,-0.3963579,-0.0406537,0.052705,-0.3728876,-0.0684111,0.0160683,0.0,0.0,0.0,-0.4026296,-0.0276137,0.0711231,-0.398869,-0.0491513,0.048412,-0.3791153,-0.0669166,0.0215048,-0.3682471,-0.0719026,0.0126651
1598347082.42,-0.1950578,-0.008497,0.451656,-0.3219804,0.0622262,0.2633246,-0.3788509,0.0435807,0.134973,-0.3735909,0.0435721,0.1372306,-0.3117554,-0.0549099,0.0866171,-0.2795383,-0.1108656,0.0456729,-0.2786428,-0.1232502,0.0199568,-0.2747268,-0.1227854,-0.0045984,-0.3802541,0.0088826,0.1017728,0.0,0.0,0.0,-0.2891946,-0.1318369,0.003186,-0.2840271,-0.1261145,-0.0112837,-0.4051362,0.0065926,0.0978797,0.0,0.0,0.0,0.0,0.0,0.0,-0.3033154,-0.1237539,-0.0139129,-0.4022009,-0.0208854,0.0827924,-0.3895117,-0.0518494,0.0447008,-0.3701348,-0.073687,0.01706,0.0,0.0,0.0,-0.403135,-0.0308396,0.0678704,-0.3964493,-0.0529387,0.0449278,-0.3791153,-0.0669166,0.0215048,-0.3665698,-0.0788474,0.0087362
1598347082.45,-0.1950578,-0.008497,0.451656,-0.324215,0.066665,0.2680985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777222,-0.1145032,0.0446044,-0.2786428,-0.1232502,0.0199568,-0.2766862,-0.123797,-0.0024843,-0.3801992,0.0137735,0.1030942,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2841996,-0.12544,-0.013321,-0.4002009,0.0024792,0.0964126,-0.3844769,-0.0395602,0.054564,0.0,0.0,0.0,-0.3072233,-0.1210881,-0.0109024,-0.3998094,-0.0205099,0.0827141,-0.3965478,-0.0399116,0.0504635,-0.3678811,-0.0733331,0.0169862,-0.3432691,-0.0884434,-0.0062667,-0.4007692,-0.0304681,0.067793,-0.4011441,-0.0447951,0.047193,-0.3723886,-0.0740408,0.0171337,-0.3557382,-0.0756685,0.0040769
1598347082.48,-0.1970038,-0.0034386,0.4547483,-0.3217675,0.0613943,0.2658373,-0.3733432,0.0377888,0.1355287,-0.3712342,0.0340956,0.131638,0.0,0.0,0.0,-0.2760822,-0.1174523,0.0414563,-0.2788172,-0.1225688,0.0178983,-0.2768594,-0.1231202,-0.0045286,-0.3802541,0.0088826,0.1017728,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2841996,-0.12544,-0.013321,-0.3945334,-0.0081838,0.0956804,0.0,0.0,0.0,0.0,0.0,0.0,-0.3073971,-0.1204089,-0.0129538,-0.4000035,-0.0197509,0.0804215,-0.3895117,-0.0518494,0.0447008,-0.3658332,-0.0769805,0.0160442,-0.3432691,-0.0884434,-0.0062667,-0.403135,-0.0308396,0.0678704,-0.3964493,-0.0529387,0.0449278,-0.3815169,-0.0630882,0.0248772,-0.3639516,-0.0752019,0.0116637
1598347082.52,-0.1896907,-0.0085057,0.4539594,0.0,0.0,0.0,-0.3709544,0.0283137,0.1299457,-0.3711571,0.029106,0.1275527,0.0,0.0,0.0,-0.2777222,-0.1145032,0.0446044,-0.27667,-0.1222316,0.0178281,-0.2747268,-0.1227854,-0.0045984,-0.3802541,0.0088826,0.1017728,0.0,0.0,0.0,-0.289022,-0.1325114,0.0052233,-0.2817293,-0.1264553,-0.0093159,-0.3996449,-0.0032995,0.0948278,-0.3801068,-0.046972,0.0500299,0.0,0.0,0.0,-0.3033154,-0.1237539,-0.0139129,-0.4047451,-0.0163874,0.0841547,-0.3967377,-0.0391695,0.0482219,-0.3704409,-0.068774,0.0181636,-0.3432691,-0.0884434,-0.0062667,-0.4005221,-0.0394795,0.0630585,-0.4039422,-0.0395287,0.0462099,-0.3792996,-0.0661961,0.0193284,-0.3663804,-0.0748416,0.0095837
1598347082.55,-0.1967935,-0.0042606,0.4572311,-0.3219804,0.0622262,0.2633246,-0.3758596,0.0373937,0.135611,-0.3731388,0.0369902,0.1379411,-0.307666,-0.0630395,0.0840539,-0.2778989,-0.1138124,0.0425178,-0.2788172,-0.1225688,0.0178983,-0.2766862,-0.123797,-0.0024843,-0.380453,0.0096597,0.0994256,-0.3121994,-0.1173938,0.0259557,-0.2891946,-0.1318369,0.003186,-0.2840271,-0.1261145,-0.0112837,-0.3970195,-0.0036889,0.0970762,-0.3897333,-0.0297581,0.0548698,0.0,0.0,0.0,-0.3052572,-0.1200729,-0.0130238,-0.4046837,-0.012276,0.0877484,-0.3942256,-0.0484222,0.04826,-0.3678811,-0.0733331,0.0169862,-0.3516237,-0.0735441,-0.0003626,-0.4050016,-0.0238631,0.0747346,-0.4035625,-0.0410129,0.050693,-0.3789309,-0.0676371,0.0236812,-0.3683618,-0.0677005,0.0159202
1598347082.58,-0.1970038,-0.0034386,0.4547483,0.0,0.0,0.0,-0.3788509,0.0435807,0.134973,-0.3788509,0.0435807,0.134973,0.0,0.0,0.0,-0.2795383,-0.1108656,0.0456729,-0.2748326,-0.1258925,0.0168365,-0.2747268,-0.1227854,-0.0045984,-0.3802541,0.0088826,0.1017728,0.0,0.0,0.0,-0.289022,-0.1325114,0.0052233,-0.2841996,-0.12544,-0.013321,-0.3972167,-0.0029182,0.0947483,-0.3801068,-0.046972,0.0500299,0.0,0.0,0.0,-0.3052572,-0.1200729,-0.0130238,-0.3998094,-0.0205099,0.0827141,-0.3940371,-0.0491591,0.0504857,-0.3680796,-0.0773332,0.0161178,-0.3432691,-0.0884434,-0.0062667,-0.3982029,-0.0349778,0.0664741,-0.3964493,-0.0529387,0.0449278,-0.377046,-0.0705581,0.0205551,-0.3682471,-0.0719026,0.0126651
1598347082.62,-0.1896907,-0.0085057,0.4539594,-0.3217675,0.0613943,0.2658373,0.0,0.0,0.0,0.0,0.0,0.0,-0.3115676,-0.0556438,0.088834,-0.279361,-0.1115588,0.0477666,-0.280487,-0.1195927,0.0209556,-0.2750087,-0.1268033,-0.00545,-0.3802541,0.0088826,0.1017728,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2817293,-0.1264553,-0.0093159,-0.4000028,0.0017051,0.098751,0.0,0.0,0.0,0.0,0.0,0.0,-0.3072233,-0.1210881,-0.0109024,-0.4046837,-0.012276,0.0877484,-0.3897523,-0.0558342,0.0437702,-0.3660156,-0.0762676,0.0138907,-0.3405798,-0.0937323,-0.0052641,-0.4051951,-0.023107,0.0724508,-0.3943627,-0.056558,0.0439211,-0.381702,-0.0623647,0.0226919,-0.366198,-0.0755546,0.0117372
1598347082.65,-0.1896907,-0.0085057,0.4539594,-0.3217675,0.0613943,0.2658373,-0.3786457,0.0427785,0.137396,-0.3761183,0.0431753,0.1373133,0.0,0.0,0.0,-0.277177,-0.1112159,0.0476951,-0.2783324,-0.1192544,0.0208851,-0.2727109,-0.1271441,-0.0034822,-0.3802541,0.0088826,0.1017728,0.0,0.0,0.0,-0.2891946,-0.1318369,0.003186,-0.2841996,-0.12544,-0.013321,-0.4074612,0.0151898,0.1029382,-0.3868151,-0.0399273,0.0546405,0.0,0.0,0.0,-0.3073971,-0.1204089,-0.0129538,-0.4023444,-0.0160105,0.0840761,-0.3942256,-0.0484222,0.04826,-0.368262,-0.0766203,0.0139643,0.0,0.0,0.0,-0.4050027,-0.0279863,0.0712007,-0.3964493,-0.0529387,0.0449278,-0.3791153,-0.0669166,0.0215048,-0.3622735,-0.0774337,0.0064432
1598347082.68,-0.1896907,-0.0085057,0.4539594,0.0,0.0,0.0,-0.3760639,0.0381924,0.1331987,-0.3741486,0.0352935,0.1269129,-0.3119432,-0.0541759,0.0844002,-0.2777222,-0.1145032,0.0446044,-0.2788172,-0.1225688,0.0178983,-0.2768594,-0.1231202,-0.0045286,-0.380453,0.0096597,0.0994256,0.0,0.0,0.0,-0.289022,-0.1325114,0.0052233,-0.2819019,-0.1257808,-0.0113532,-0.4024421,0.0013221,0.0988309,-0.3821334,-0.0433481,0.0510488,0.0,0.0,0.0,-0.3052572,-0.1200729,-0.0130238,-0.4021494,-0.0167725,0.0863776,-0.3942256,-0.0484222,0.04826,-0.3660244,-0.0809793,0.0151756,0.0,0.0,0.0,-0.403135,-0.0308396,0.0678704,-0.3990575,-0.0484144,0.0461863,-0.3746364,-0.0791043,0.0184918,-0.366388,-0.0795581,0.0108827
1598347082.72,-0.1950578,-0.008497,0.451656,0.0,0.0,0.0,-0.3786457,0.0427785,0.137396,-0.3737519,0.0393861,0.130704,-0.3117554,-0.0549099,0.0866171,-0.2815449,-0.1119016,0.047838,-0.2764956,-0.1229131,0.0198865,-0.2766862,-0.123797,-0.0024843,-0.3751654,-0.0002577,0.096361,0.0,0.0,0.0,-0.2891946,-0.1318369,0.003186,-0.2841996,-0.12544,-0.013321,-0.4026402,0.0020962,0.0964925,0.0,0.0,0.0,0.0,0.0,0.0,-0.3073971,-0.1204089,-0.0129538,-0.3998094,-0.0205099,0.0827141,-0.3962969,-0.0448029,0.0492733,-0.3678811,-0.0733331,0.0169862,0.0,0.0,0.0,-0.4029429,-0.0315904,0.0701384,-0.3964493,-0.0529387,0.0449278,-0.3791153,-0.0669166,0.0215048,-0.366198,-0.0755546,0.0117372
1598347082.75,-0.1916137,-0.0034473,0.4570616,0.0,0.0,0.0,-0.3784309,0.0476641,0.1388004,-0.3833089,0.0616994,0.148696,0.0,0.0,0.0,-0.279361,-0.1115588,0.0477666,-0.2786428,-0.1232502,0.0199568,-0.2768594,-0.1231202,-0.0045286,-0.377542,0.0133793,0.1053698,-0.3117851,-0.1141028,0.02898,-0.2891946,-0.1318369,0.003186,-0.2817293,-0.1264553,-0.0093159,-0.3998417,0.0058073,0.1024138,0.0,0.0,0.0,-0.2955701,-0.1328379,0.0033947,-0.2905751,-0.126441,-0.0131123,-0.4023444,-0.0160105,0.0840761,-0.3800739,-0.0511311,0.046615,0.0,0.0,0.0,-0.3091719,-0.1174107,-0.0100061,-0.4077612,-0.0268525,0.0667284,-0.3964493,-0.0529387,0.0449278,-0.3725716,-0.0733255,0.0149732,0.0,0.0,0.0
