TimeStamps,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RIndex3DIP_x,RIndex3DIP_y,RIndex3DIP_z,RIndex4FingerTip_x,RIndex4FingerTip_y,RIndex4FingerTip_z,RMiddle1Knuckles_x,RMiddle1Knuckles_y,RMiddle1Knuckles_z,RMiddle2PIP_x,RMiddle2PIP_y,RMiddle2PIP_z,RMiddle3DIP_x,RMiddle3DIP_y,RMiddle3DIP_z,RMiddle4FingerTip_x,RMiddle4FingerTip_y,RMiddle4FingerTip_z,RRing1Knuckles_x,RRing1Knuckles_y,RRing1Knuckles_z,RRing2PIP_x,RRing2PIP_y,RRing2PIP_z,RRing3DIP_x,RRing3DIP_y,RRing3DIP_z,RRing4FingerTip_x,RRing4FingerTip_y,RRing4FingerTip_z,RWrist_x,RWrist_y,RWrist_z,RPinky1Knuckles_x,RPinky1Knuckles_y,RPinky1Knuckles_z,RPinky2PIP_x,RPinky2PIP_y,RPinky2PIP_z,RPinky3DIP_x,RPinky3DIP_y,RPinky3DIP_z,RPinky4FingerTip_x,RPinky4FingerTip_y,RPinky4FingerTip_z,RPalmBase_x,RPalmBase_y,RPalmBase_z,RThumb1CMC_x,RThumb1CMC_y,RThumb1CMC_z,RThumb2Knuckles_x,RThumb2Knuckles_y,RThumb2Knuckles_z,RThumb3IP_x,RThumb3IP_y,RThumb3IP_z,RThumb4FingerTip_x,RThumb4FingerTip_y,RThumb4FingerTip_z,RIndex1Knuckles_x,RIndex1Knuckles_y,RIndex1Knuckles_z,RIndex2PIP_x,RIndex2PIP_y,RIndex2PIP_z
1598532422.33,-0.1910574,-0.0272717,0.4551891,0.0,0.0,0.0,-0.37377,0.0550593,0.1378926,-0.3686964,0.0508673,0.1336049,0.0,0.0,0.0,-0.2729865,-0.1098369,0.0454585,-0.2726928,-0.1255566,0.0167665,-0.2725943,-0.1224506,-0.0046682,-0.3705393,-0.003618,0.0925698,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2819019,-0.1257808,-0.0113532,-0.3923602,-0.0021557,0.0945894,0.0,0.0,0.0,-0.3547836,-0.0745041,0.0135232,-0.3222434,-0.109355,-0.0141481,-0.3950442,-0.0107626,0.0874329,-0.38726,-0.0562039,0.0459046,-0.370326,-0.0776859,0.0161913,-0.3522796,-0.0891292,-0.0080942,-0.3954147,-0.0182409,0.0779724,-0.3967358,-0.0480499,0.0461103,-0.3767004,-0.0801699,0.0207188,-0.3732802,-0.0833989,0.0036015
1598532422.83,-0.1912642,-0.0264631,0.4527468,0.0,0.0,0.0,-0.368536,0.0443658,0.1370651,-0.3545238,0.0236376,0.1194568,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2726928,-0.1255566,0.0167665,-0.2744304,-0.1187651,-0.0037473,-0.3729729,0.0051436,0.1002114,0.0,0.0,0.0,-0.2932268,-0.128506,0.004207,-0.2798553,-0.1301397,-0.0102239,-0.3953224,0.0032452,0.096253,-0.3757341,-0.0543942,0.0455274,-0.3567954,-0.0708486,0.0144569,-0.3222434,-0.109355,-0.0141481,-0.3951423,-0.0148798,0.0838405,-0.3893239,-0.0525834,0.0469177,-0.368262,-0.0766203,0.0139643,-0.3497315,-0.0937175,-0.0091918,-0.3960376,-0.0297253,0.0676381,-0.3920575,-0.0561961,0.0438456,-0.3813881,-0.0719869,0.0228726,-0.3758896,-0.0788323,0.0047364
1598532423.31,-0.1942256,-0.025246,0.4479456,-0.3057901,0.0695578,0.2674956,-0.368536,0.0443658,0.1370651,-0.3616125,0.0372617,0.1265027,0.0,0.0,0.0,-0.2729865,-0.1098369,0.0454585,-0.2745228,-0.1218945,0.0177578,-0.276744,-0.1184219,-0.0057287,-0.3756102,0.0055348,0.0979528,0.0,0.0,0.0,-0.2932268,-0.128506,0.004207,-0.2817293,-0.1264553,-0.0093159,-0.3923108,-0.0070363,0.0932823,0.0,0.0,0.0,-0.3591263,-0.0669976,0.0177934,-0.322419,-0.1086689,-0.0162206,-0.3952205,-0.0189999,0.080265,-0.3939678,-0.0444372,0.0491971,-0.3701348,-0.073687,0.01706,-0.3476929,-0.097388,-0.0100698,-0.3984034,-0.0300967,0.0677156,-0.3941367,-0.0525756,0.0448522,-0.3767004,-0.0801699,0.0207188,-0.3711925,-0.0870521,0.0026935
1598532423.79,-0.1926845,-0.0230724,0.4578104,-0.3060038,0.0703932,0.2649723,0.0,0.0,0.0,-0.3543226,0.0228511,0.1218322,0.0,0.0,0.0,-0.2751704,-0.1101798,0.04553,-0.2726928,-0.1255566,0.0167665,-0.2725943,-0.1224506,-0.0046682,-0.3703089,0.0005048,0.0962021,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2796042,-0.1261217,-0.0093855,-0.3874727,-0.0062766,0.0931239,-0.3844769,-0.0395602,0.054564,-0.3566124,-0.0715639,0.0166174,-0.3222434,-0.109355,-0.0141481,-0.3948485,-0.0115274,0.0897431,-0.3919039,-0.0480577,0.0481841,-0.3749668,-0.0694846,0.0183117,-0.3497315,-0.0937175,-0.0091918,-0.3952205,-0.0189999,0.080265,-0.3916364,-0.0529465,0.0469934,-0.3834715,-0.06835,0.0238298,-0.3713201,-0.0910531,0.0018581
1598532424.28,-0.1910574,-0.0272717,0.4551891,0.0,0.0,0.0,-0.368536,0.0443658,0.1370651,-0.3570016,0.0232485,0.1195379,0.0,0.0,0.0,-0.2709799,-0.1088009,0.0432934,-0.2722012,-0.1222389,0.019746,-0.2728835,-0.1264696,-0.0055195,-0.3681202,-0.0032382,0.0924906,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2817293,-0.1264553,-0.0093159,-0.3898917,-0.0066564,0.0932031,-0.3870094,-0.0350331,0.0558465,-0.3567954,-0.0708486,0.0144569,-0.3222434,-0.109355,-0.0141481,-0.3974541,-0.0111409,0.0875118,-0.3939678,-0.0444372,0.0491971,-0.368262,-0.0766203,0.0139643,-0.3476929,-0.097388,-0.0100698,-0.400237,-0.023115,0.0745787,-0.393949,-0.0533095,0.0470691,-0.3860758,-0.0638039,0.0250264,-0.3691049,-0.0907053,0.0017856
1598532424.76,-0.1928921,-0.022261,0.4553593,-0.3055764,0.0687224,0.2700189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2726928,-0.1255566,0.0167665,-0.2747268,-0.1227854,-0.0045984,-0.3727371,0.0001236,0.0962815,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2817293,-0.1264553,-0.0093159,-0.3896953,-0.0074242,0.0955221,-0.3821334,-0.0433481,0.0510488,-0.3525372,-0.0741514,0.0134497,-0.3222434,-0.109355,-0.0141481,-0.3949474,-0.0156417,0.0861419,-0.3965478,-0.0399116,0.0504635,-0.3705084,-0.0769729,0.0140378,-0.3497315,-0.0937175,-0.0091918,-0.3978833,-0.0268685,0.0709678,-0.3941367,-0.0525756,0.0448522,-0.3813881,-0.0719869,0.0228726,-0.3671966,-0.0936578,-0.0012388
1598532425.24,-0.1912642,-0.0264631,0.4527468,0.0,0.0,0.0,-0.365794,0.0389741,0.1352817,-0.361375,0.0314659,0.1248329,-0.2885663,-0.080969,0.0728873,-0.2713691,-0.1127872,0.0423041,-0.2726928,-0.1255566,0.0167665,-0.2728835,-0.1264696,-0.0055195,-0.3703089,0.0005048,0.0962021,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2798553,-0.1301397,-0.0102239,-0.3951243,0.002471,0.0985914,0.0,0.0,0.0,-0.3593101,-0.0662793,0.015624,-0.3242232,-0.1056751,-0.0132719,-0.3974541,-0.0111409,0.0875118,-0.3965478,-0.0399116,0.0504635,-0.3705084,-0.0769729,0.0140378,-0.3456543,-0.1010587,-0.0109479,-0.3958455,-0.0304761,0.0699061,-0.3941367,-0.0525756,0.0448522,-0.3789468,-0.0805226,0.0207924,-0.3694044,-0.0940045,-0.0011666
1598532425.72,-0.1926845,-0.0230724,0.4578104,0.0,0.0,0.0,0.0,0.0,0.0,-0.3638906,0.0417651,0.1279622,0.0,0.0,0.0,-0.2729865,-0.1098369,0.0454585,-0.2726928,-0.1255566,0.0167665,-0.2747268,-0.1227854,-0.0045984,-0.3780045,0.0100441,0.0993455,0.0,0.0,0.0,-0.2930537,-0.1291828,0.0062514,-0.2817293,-0.1264553,-0.0093159,-0.3900288,-0.0107707,0.0895854,-0.3823226,-0.0426089,0.048816,-0.3547836,-0.0745041,0.0135232,-0.322419,-0.1086689,-0.0162206,-0.3927032,-0.0235051,0.0789124,-0.3991277,-0.0353858,0.0517299,-0.3728876,-0.0684111,0.0160683,-0.3522796,-0.0891292,-0.0080942,-0.4004305,-0.0223589,0.0722948,-0.398815,-0.0444294,0.0471168,-0.3815718,-0.0712687,0.0207033,-0.3732802,-0.0833989,0.0036015
1598532426.2,-0.1926845,-0.0230724,0.4578104,0.0,0.0,0.0,0.0,0.0,0.0,-0.3634819,0.0401678,0.1327869,0.0,0.0,0.0,-0.2713691,-0.1127872,0.0423041,-0.2726928,-0.1255566,0.0167665,-0.2782392,-0.1160983,-0.0006978,-0.3727371,0.0001236,0.0962815,0.0,0.0,0.0,-0.2913197,-0.1321705,0.0032556,-0.2817293,-0.1264553,-0.0093159,-0.3947884,-0.002537,0.0946689,-0.3777613,-0.050768,0.0465393,-0.3567954,-0.0708486,0.0144569,-0.3202637,-0.1130348,-0.0150242,-0.3974541,-0.0111409,0.0875118,-0.3919039,-0.0480577,0.0481841,-0.3723886,-0.0740408,0.0171337,-0.3476929,-0.097388,-0.0100698,-0.3953174,-0.0272491,0.0731651,-0.393949,-0.0533095,0.0470691,-0.3813881,-0.0719869,0.0228726,-0.373415,-0.0874011,0.0027662
1598532426.68,-0.1942256,-0.025246,0.4479456,-0.3057901,0.0695578,0.2674956,-0.365794,0.0389741,0.1352817,-0.3566006,0.0273545,0.1232917,0.0,0.0,0.0,-0.2729865,-0.1098369,0.0454585,-0.2743484,-0.122576,0.0198162,-0.2728835,-0.1264696,-0.0055195,-0.3703428,-0.0043858,0.0948888,0.0,0.0,0.0,-0.2932268,-0.128506,0.004207,-0.2817293,-0.1264553,-0.0093159,-0.3874232,-0.0111572,0.0918168,-0.3802954,-0.0462351,0.0478042,-0.3566124,-0.0715639,0.0166174,-0.3222434,-0.109355,-0.0141481,-0.3998639,-0.0115193,0.0875906,-0.3919039,-0.0480577,0.0481841,-0.3701348,-0.073687,0.01706,-0.3497315,-0.0937175,-0.0091918,-0.3976906,-0.0276217,0.0732428,-0.3920575,-0.0561961,0.0438456,-0.3813881,-0.0719869,0.0228726,-0.3732802,-0.0833989,0.0036015
