TimeStamps,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RIndex3DIP_x,RIndex3DIP_y,RIndex3DIP_z,RIndex4FingerTip_x,RIndex4FingerTip_y,RIndex4FingerTip_z,RMiddle1Knuckles_x,RMiddle1Knuckles_y,RMiddle1Knuckles_z,RMiddle2PIP_x,RMiddle2PIP_y,RMiddle2PIP_z,RMiddle3DIP_x,RMiddle3DIP_y,RMiddle3DIP_z,RMiddle4FingerTip_x,RMiddle4FingerTip_y,RMiddle4FingerTip_z,RRing1Knuckles_x,RRing1Knuckles_y,RRing1Knuckles_z,RRing2PIP_x,RRing2PIP_y,RRing2PIP_z,RRing3DIP_x,RRing3DIP_y,RRing3DIP_z,RRing4FingerTip_x,RRing4FingerTip_y,RRing4FingerTip_z,RWrist_x,RWrist_y,RWrist_z,RPinky1Knuckles_x,RPinky1Knuckles_y,RPinky1Knuckles_z,RPinky2PIP_x,RPinky2PIP_y,RPinky2PIP_z,RPinky3DIP_x,RPinky3DIP_y,RPinky3DIP_z,RPinky4FingerTip_x,RPinky4FingerTip_y,RPinky4FingerTip_z,RPalmBase_x,RPalmBase_y,RPalmBase_z,RThumb1CMC_x,RThumb1CMC_y,RThumb1CMC_z,RThumb2Knuckles_x,RThumb2Knuckles_y,RThumb2Knuckles_z,RThumb3IP_x,RThumb3IP_y,RThumb3IP_z,RThumb4FingerTip_x,RThumb4FingerTip_y,RThumb4FingerTip_z,RIndex1Knuckles_x,RIndex1Knuckles_y,RIndex1Knuckles_z,RIndex2PIP_x,RIndex2PIP_y,RIndex2PIP_z
1598532710.17,-0.2075736,-0.0042431,0.4526045,-0.3320391,0.0589163,0.2686932,-0.3939441,0.0510508,0.1410019,-0.3913965,0.0514508,0.1409185,0.0,0.0,0.0,-0.2859128,-0.1125874,0.047981,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,-0.380019,-0.005905,0.0952055,-0.3226294,-0.1111423,0.0281881,-0.2953975,-0.1335123,0.005432,-0.2882774,-0.1267818,-0.0111446,-0.4077168,0.0021045,0.0943137,-0.3942096,-0.0395445,0.050387,-0.35725,-0.0788625,0.012736,-0.3227526,-0.1167075,-0.0178182,-0.4095464,-0.0171413,0.0843118,-0.4059007,-0.04138,0.0507696,-0.379494,-0.0783837,0.0143318,-0.3569287,-0.1013869,-0.0147778,-0.4050814,-0.0368357,0.0689646,-0.4132123,-0.0375971,0.0521908,-0.3928865,-0.0730451,0.0210735,-0.3782357,-0.095391,-0.0008776
1598532710.66,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3939441,0.0510508,0.1410019,-0.388642,0.0510422,0.1432774,0.0,0.0,0.0,-0.2837289,-0.1122445,0.0479095,-0.2847961,-0.1202693,0.0210966,0.0,0.0,0.0,-0.3898301,0.01145,0.1057719,-0.314233,-0.1230852,0.0292332,-0.2974919,-0.1291756,0.0043466,-0.2868967,-0.1284486,-0.018137,-0.4045014,-0.004062,0.0949867,-0.387449,-0.0465918,0.0458064,-0.3613028,-0.0715563,0.0146044,-0.3248998,-0.1170446,-0.017748,-0.4044213,-0.0261314,0.081586,-0.3964493,-0.0529387,0.0449278,-0.379494,-0.0783837,0.0143318,-0.3590052,-0.0977173,-0.0139127,-0.4097489,-0.0287315,0.0713561,-0.398973,-0.0572819,0.044072,0.0,0.0,0.0,-0.3803607,-0.0917412,2.45e-05
1598532711.14,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3859252,0.0358134,0.1359404,-0.3761494,0.0283221,0.127716,0.0,0.0,0.0,-0.2877504,-0.1089555,0.0490573,-0.2852588,-0.1235801,0.0181091,0.0,0.0,0.0,-0.380019,-0.005905,0.0952055,-0.318531,-0.119104,0.0282482,-0.2955701,-0.1328379,0.0033947,-0.2868967,-0.1284486,-0.018137,-0.401987,-0.0085555,0.0935989,-0.3870114,-0.0522203,0.046842,-0.3638359,-0.0669899,0.0157721,-0.3227526,-0.1167075,-0.0178182,-0.4119133,-0.0134111,0.087985,-0.4032841,-0.0458999,0.049502,-0.3815866,-0.0747409,0.0152682,-0.3570288,-0.105398,-0.0155718,-0.4121553,-0.0208693,0.0785202,-0.4105772,-0.0421143,0.0509226,-0.3953787,-0.064512,0.0231395,-0.3823807,-0.0840915,0.0017557
1598532711.62,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2860902,-0.1118943,0.0458873,-0.2850845,-0.1242616,0.0201676,0.0,0.0,0.0,-0.3877983,0.0085065,0.099666,0.0,0.0,0.0,-0.2974919,-0.1291756,0.0043466,-0.2861522,-0.1264482,-0.0112141,-0.4099579,0.0009473,0.0967319,-0.3895822,-0.0476932,0.0481081,-0.3613028,-0.0715563,0.0146044,-0.3227526,-0.1167075,-0.0178182,-0.406997,-0.0257493,0.0793802,-0.3987618,-0.0533017,0.0450035,-0.379494,-0.0783837,0.0143318,-0.3569287,-0.1013869,-0.0147778,-0.4050263,-0.0409616,0.0654625,-0.4060226,-0.049508,0.0464142,-0.3906235,-0.0726898,0.0209995,-0.3781455,-0.0913934,-4.8e-05
1598532712.1,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3963027,0.0555324,0.1424905,-0.388642,0.0510422,0.1432774,0.0,0.0,0.0,-0.2877504,-0.1089555,0.0490573,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2973187,-0.1298525,0.0063909,-0.2861522,-0.1264482,-0.0112141,-0.4069296,-0.0044432,0.0950662,-0.3894989,-0.0429667,0.0468119,-0.3638359,-0.0669899,0.0157721,-0.3207576,-0.1203873,-0.0186878,-0.4119471,-0.0175182,0.0843904,-0.3943627,-0.056558,0.0439211,-0.3842023,-0.0701875,0.0164386,-0.3590052,-0.0977173,-0.0139127,-0.4102324,-0.0319539,0.0681027,-0.4012782,-0.0576438,0.0441474,-0.3927369,-0.0690553,0.0219506,-0.380263,-0.0877425,0.0008538
1598532712.59,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2855591,-0.1086115,0.0489856,-0.2847961,-0.1202693,0.0210966,0.0,0.0,0.0,-0.3802155,-0.0051372,0.0928864,0.0,0.0,0.0,-0.2973187,-0.1298525,0.0063909,-0.2806553,-0.1368337,-0.0159346,-0.4021834,-0.0077877,0.0912799,-0.4035931,-0.0238478,0.059748,-0.3613028,-0.0715563,0.0146044,-0.3248998,-0.1170446,-0.017748,-0.4095034,-0.0130327,0.0879061,-0.4011907,-0.0495158,0.048488,-0.3815866,-0.0747409,0.0152682,-0.3548522,-0.1050563,-0.015643,-0.4149326,-0.0156093,0.0775647,-0.4081313,-0.0458921,0.0474217,-0.3927369,-0.0690553,0.0219506,-0.380263,-0.0877425,0.0008538
1598532713.08,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.3911139,0.0456728,0.1392155,-0.386228,0.0415881,0.1376441,0.0,0.0,0.0,-0.2860902,-0.1118943,0.0458873,-0.2831116,-0.123243,0.0180389,0.0,0.0,0.0,-0.3824501,-0.0014014,0.0965994,-0.3184917,-0.1144372,0.0271071,-0.2974919,-0.1291756,0.0043466,-0.2865527,-0.1297929,-0.0140765,-0.4071268,-0.0036725,0.0927384,-0.3872605,-0.0473287,0.0480321,-0.35725,-0.0788625,0.012736,-0.3269023,-0.1133658,-0.0168781,-0.4069839,-0.0216363,0.0829489,-0.3966679,-0.0569199,0.0439965,-0.3842023,-0.0701875,0.0164386,-0.3548522,-0.1050563,-0.015643,-0.414741,-0.0204857,0.0763059,-0.4033868,-0.0540279,0.0451549,0.0,0.0,0.0,-0.380263,-0.0877425,0.0008538
1598532713.55,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2860902,-0.1118943,0.0458873,-0.2852588,-0.1235801,0.0181091,0.0,0.0,0.0,-0.3853673,0.0040029,0.0982721,-0.3776421,-0.009924,0.061298,-0.2955701,-0.1328379,0.0033947,-0.2867247,-0.1291208,-0.0161068,-0.4099579,0.0009473,0.0967319,-0.3846989,-0.0518572,0.0467663,-0.35725,-0.0788625,0.012736,-0.3227526,-0.1167075,-0.0178182,-0.4046148,-0.0253753,0.0793022,-0.3987618,-0.0533017,0.0450035,-0.3774014,-0.0820264,0.0133955,-0.3590052,-0.0977173,-0.0139127,-0.407438,-0.0372057,0.0690417,0.0,0.0,0.0,0.0,0.0,0.0,-0.3823807,-0.0840915,0.0017557
1598532714.03,-0.2021835,-0.0042519,0.4549178,0.0,0.0,0.0,-0.390908,0.0448678,0.1416472,-0.3787558,0.0329147,0.1318841,0.0,0.0,0.0,-0.284252,-0.1155284,0.0448181,-0.2829373,-0.1239245,0.0200973,0.0,0.0,0.0,-0.3853673,0.0040029,0.0982721,-0.3226294,-0.1111423,0.0281881,-0.2955701,-0.1328379,0.0033947,-0.2882774,-0.1267818,-0.0111446,-0.4045014,-0.004062,0.0949867,-0.3916388,-0.0440716,0.0491209,-0.3592764,-0.0752095,0.0136702,-0.3227526,-0.1167075,-0.0178182,-0.4093754,-0.0220118,0.0830272,-0.3940504,-0.0614429,0.0427377,-0.3815866,-0.0747409,0.0152682,-0.3548522,-0.1050563,-0.015643,-0.407438,-0.0372057,0.0690417,-0.4012782,-0.0576438,0.0441474,-0.3879818,-0.0772331,0.0198105,-0.3781455,-0.0913934,-4.8e-05
1598532714.51,-0.2023938,-0.0034299,0.452435,0.0,0.0,0.0,-0.3835667,0.0313317,0.1344518,-0.3764968,0.0242307,0.1239428,0.0,0.0,0.0,-0.284252,-0.1155284,0.0448181,-0.2831116,-0.123243,0.0180389,0.0,0.0,0.0,-0.3926603,0.0175136,0.1024538,-0.3184917,-0.1144372,0.0271071,-0.2957426,-0.1321634,0.0013574,-0.2867247,-0.1291208,-0.0161068,-0.4099579,0.0009473,0.0967319,-0.3893097,-0.0437059,0.0490447,0.0,0.0,0.0,-0.3207576,-0.1203873,-0.0186878,-0.4071781,-0.0208773,0.0806563,-0.3990575,-0.0484144,0.0461863,0.0,0.0,0.0,-0.3548522,-0.1050563,-0.015643,-0.4123148,-0.0283509,0.0691587,-0.4060226,-0.049508,0.0464142,0.0,0.0,0.0,-0.3760279,-0.0950444,-0.0009498
